group,case,metric,profile,method,binary,threads,core_speedup,core_q1,core_q3,total_speedup,total_q1,total_q3
search,random_n08_04,min,natural,bitwise,coam,32,1.0014068980065627,0.9935534372465058,1.0069169048895652,1.0015699213078109,0.9934402179796621,1.0070479044468916
search,random_n08_04,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,min,natural,proposed,coam,8,0.9892007528680226,0.9888397588836796,0.994326230443684,0.9881909974858331,0.987780744585528,0.9945926294001425
search,random_n08_04,min,natural,proposed,coam,32,1.000191669538483,0.9927304363249445,1.0050138379320865,0.9999057225184259,0.9925402433992567,1.0045667794456694
search,random_n08_04,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,spectrum,natural,bitwise,coam,8,1.0049627994584776,0.997518087721061,1.0051251004233819,1.0050034515548774,0.9975437228884944,1.0051496242227747
search,random_n08_04,spectrum,natural,bitwise,coam,32,0.9986263379457221,0.9968357107063078,1.0052488072312016,0.9988016639068366,0.9967475567779052,1.0051240987137293
search,random_n08_04,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,spectrum,natural,proposed,coam,8,1.0095711209675635,1.0078501873948522,1.0111604796718523,1.0096035298298436,1.0073297075410732,1.011234651056222
search,random_n08_04,spectrum,natural,proposed,coam,32,1.0002472962051403,0.9978661667110164,1.0534787476457397,1.0001040794178329,0.9977606415665176,1.0533036981677855
search,random_n08_05,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,max,natural,bitwise,coam,8,0.9893463586982479,0.9810575701823228,1.0387472526414514,0.9896306245720097,0.9794898110767044,1.0409379923772004
search,random_n08_05,max,natural,bitwise,coam,32,1.013788121634666,1.002859380535218,1.0417404922667575,1.0130592888024936,1.002834038380899,1.0426984186619719
search,random_n08_05,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,max,natural,proposed,coam,8,0.9950739829046981,0.9901102168074994,0.9977874972415618,0.9959404368670092,0.9909136669291033,0.9979588314446689
search,random_n08_05,max,natural,proposed,coam,32,0.9987685234596281,0.9978479200316117,1.0015082429337558,0.997698526484509,0.9972012124096382,0.9994295448801066
search,random_n08_05,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,min,natural,bitwise,coam,8,1.0048612286447678,0.9881964948728796,1.0062019912218627,1.0048893445850031,0.9882117015820506,1.0063968943078203
search,random_n08_05,min,natural,bitwise,coam,32,0.9963757775099876,0.9741104543815997,1.0143697636538995,0.9962683225125597,0.9742895061641745,1.0145518371366102
search,random_n08_05,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,min,natural,proposed,coam,8,0.9874564812452711,0.9835916279061754,0.9881396097257874,0.9876231295595459,0.9828431027922409,0.9882669599906057
search,random_n08_05,min,natural,proposed,coam,32,1.0019641177387595,0.9996801192952128,1.0076056403792553,1.0016248490848136,0.9992249633817706,1.0069584909357752
search,random_n08_05,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,spectrum,natural,bitwise,coam,8,1.005288801700559,1.0003422207491541,1.0123432437088056,1.0053027248815471,1.0006164075386026,1.012609091365654
search,random_n08_05,spectrum,natural,bitwise,coam,32,1.00612380275395,1.001441477926175,1.0102623776083461,1.0060249868879907,1.0013393027347048,1.0104022438199736
search,random_n08_05,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_05,spectrum,natural,proposed,coam,8,1.0144597702218747,0.9999358462011073,1.0279616377356529,1.0144378309680713,0.9994557619146349,1.0274347707834632
search,random_n08_05,spectrum,natural,proposed,coam,32,1.0146293495480352,1.0077075648501939,1.020578707408085,1.0144687758952846,1.0076088892139152,1.0204309503466746
search,random_n08_06,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,max,natural,bitwise,coam,8,0.9926810006607554,0.9857332850214122,1.008211368571182,0.9932298587384488,0.9842511762955164,1.006612387731929
search,random_n08_06,max,natural,bitwise,coam,32,1.0050207050353528,0.989566213799316,1.0113003422932654,1.006020069116807,0.988889638012815,1.0104921328866894
search,random_n08_06,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,max,natural,proposed,coam,8,1.000079432732611,0.9657594082759826,1.0001720554811209,1.0006591953002852,0.9593488969286799,1.0007650331385272
search,random_n08_06,max,natural,proposed,coam,32,0.9996151983587155,0.9989498903296723,1.00275266304438,0.997217105366346,0.9971179449955038,1.005437862211842
search,random_n08_06,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,min,natural,bitwise,coam,8,0.9905888107782201,0.9866091582714636,1.0090519376258875,0.9906308739505243,0.9863580173944757,1.009356520358193
search,random_n08_06,min,natural,bitwise,coam,32,0.9949505444434871,0.986004580569026,1.011650235885568,0.9948157117390822,0.9858937462210039,1.0118131653312097
search,random_n08_06,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,min,natural,proposed,coam,8,0.9897300601747815,0.9826114020784426,0.9925480441963177,0.9888339930438339,0.9816308854239413,0.9911228249233839
search,random_n08_06,min,natural,proposed,coam,32,0.9990753403894737,0.9951999710488952,1.0044036293790224,0.9986929206354449,0.9947452073285561,1.0037966226972936
search,random_n08_06,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,spectrum,natural,bitwise,coam,8,1.0066809713798888,1.0048691422473683,1.0107435460221839,1.0066970237764967,1.0046188381131487,1.010804255280379
search,random_n08_06,spectrum,natural,bitwise,coam,32,1.0091912491654382,0.9995725686260442,1.0121480386702535,1.0090115920643357,0.9994638090328868,1.0120795247975511
search,random_n08_06,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_06,spectrum,natural,proposed,coam,8,1.0108652109744498,0.9925119322719541,1.0338065572057222,1.010943485171203,0.9919444382235898,1.0332561724150322
search,random_n08_06,spectrum,natural,proposed,coam,32,1.014515872018991,1.0120249953574183,1.029288845334017,1.0148768258317378,1.011917462604022,1.0293278349450505
search,random_n08_07,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,max,natural,bitwise,coam,8,0.9997994602502832,0.9965932805674791,1.0006385710620724,1.0002135122484201,0.995265770925779,1.0007631758434434
search,random_n08_07,max,natural,bitwise,coam,32,0.9917883682233821,0.9781041350052939,0.9962823145831504,0.9914571456968728,0.9772133198966327,0.9957568539248169
search,random_n08_07,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,max,natural,proposed,coam,8,0.9956030927953894,0.9591330546335163,1.0003796800391263,0.9958593215133665,0.9554373037099513,1.0011206870470524
search,random_n08_07,max,natural,proposed,coam,32,0.9967974851820208,0.9957170742054515,1.0108301000021023,0.9947481346515604,0.9937681851628462,1.0087276326554315
search,random_n08_07,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,min,natural,bitwise,coam,8,0.9948983184334041,0.989425415719411,1.0158182253869004,0.9946387232684297,0.9891576672063166,1.015821149356912
search,random_n08_07,min,natural,bitwise,coam,32,0.991061315348792,0.9903859975787642,0.9960219781432731,0.9909650418785126,0.9902884349544833,0.9959511820249385
search,random_n08_07,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,min,natural,proposed,coam,8,1.0040680115278153,0.995766446164558,1.0058948012462883,1.0042165319955745,0.9958146754798368,1.0049206950194975
search,random_n08_07,min,natural,proposed,coam,32,0.988119747973541,0.9607772159923167,1.0121369429012874,0.9889103653988807,0.9603733552685664,1.0128392233643626
search,random_n08_07,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,spectrum,natural,bitwise,coam,8,0.9915924151507578,0.991471213398995,0.9929336209843936,0.9916343028219586,0.9913296562124637,0.9929605410738054
search,random_n08_07,spectrum,natural,bitwise,coam,32,0.992150848136744,0.9880296303331323,0.9977663637089932,0.9920531661127113,0.9879291318382754,0.9976792615788139
search,random_n08_07,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_07,spectrum,natural,proposed,coam,8,1.0163224791395113,0.99904748595677,1.0168604342722056,1.0163041680649954,0.9990429279506221,1.0169731305680607
search,random_n08_07,spectrum,natural,proposed,coam,32,1.0044183277978904,0.9942953912563985,1.023941637235828,1.004772215814958,0.9943063359750579,1.0242758046601563
search,random_n08_08,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,max,natural,bitwise,coam,8,1.0016697409634137,0.9979732517552065,1.003514083466422,1.0000412480370908,0.9982889931708411,1.0036799378028118
search,random_n08_08,max,natural,bitwise,coam,32,1.0032027173409759,0.9830404514995105,1.0060134823417821,1.002467380707597,0.9825727724386657,1.0043451931424083
search,random_n08_08,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,max,natural,proposed,coam,8,0.9995373593194665,0.9817686557299347,1.0029338532950736,1.000244731475187,0.9757489360727434,1.0037463877208466
search,random_n08_08,max,natural,proposed,coam,32,1.0031942204055517,0.9980715205915156,1.0074379935171411,0.9960676979620057,0.9938456076506069,1.0044827029278796
search,random_n08_08,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,min,natural,bitwise,coam,8,0.9898911579800598,0.9852517742176709,1.0011354896953284,0.9898872115078562,0.9849774135067669,1.001163619277438
search,random_n08_08,min,natural,bitwise,coam,32,0.9833923875582871,0.9729615441994803,1.0098841356477746,0.9832798054496151,0.9728584169583898,1.0097666814703956
search,random_n08_08,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,min,natural,proposed,coam,8,0.9975626844567299,0.9883935558203274,1.0098241211022103,0.9966385309589904,0.9873233972228174,1.0100472428971554
search,random_n08_08,min,natural,proposed,coam,32,0.9988242814219203,0.9946046055005002,1.0077598198205409,0.9983260490730451,0.9944165133649379,1.0082525524783652
search,random_n08_08,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,spectrum,natural,bitwise,coam,8,1.0043051621736523,1.003205116693049,1.0043658222878966,1.004311671458372,1.0029721507106084,1.0043898272802543
search,random_n08_08,spectrum,natural,bitwise,coam,32,1.0101575086653816,1.007536055665912,1.0110692504209344,1.0100675403835855,1.0074304914580436,1.0109665258460558
search,random_n08_08,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_08,spectrum,natural,proposed,coam,8,0.9980962909689086,0.9634938233454031,1.0026869912148617,0.9986495921805878,0.9630098387876814,1.0027272749013736
search,random_n08_08,spectrum,natural,proposed,coam,32,1.0068895710861696,0.9770518485598689,1.0492360992648075,1.0067086163277503,0.9768634125864234,1.0490424741574473
search,random_n08_09,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,max,natural,bitwise,coam,8,0.9961823269128616,0.988781086396224,0.9998940579059995,0.9966036170286418,0.9871481168645,1.000071453268464
search,random_n08_09,max,natural,bitwise,coam,32,0.9988148548244264,0.9968786305430462,0.9990097582089605,0.9976676435957363,0.9961580412062703,0.9984705161609871
search,random_n08_09,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,max,natural,proposed,coam,8,1.0011176406165054,0.9750347409655916,1.0331455318182619,1.0020323499986852,0.9716003531507503,1.0338853351015593
search,random_n08_09,max,natural,proposed,coam,32,1.0046186238040689,1.001812286895118,1.0418102371911733,1.0028093756363705,1.000098450255492,1.0396443816452607
search,random_n08_09,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,min,natural,bitwise,coam,8,1.005235932186718,0.999814166662338,1.0177874316762614,1.0049828963740906,0.9995496796863047,1.017376952455737
search,random_n08_09,min,natural,bitwise,coam,32,0.9853977996094967,0.9809663388907346,0.9886524409390981,0.9855523557043874,0.9808810756464973,0.9885492118527689
search,random_n08_09,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,min,natural,proposed,coam,8,0.9984676175299576,0.9847069004236004,0.9995528800223673,0.998513305704446,0.9835356831162375,0.9987467928873998
search,random_n08_09,min,natural,proposed,coam,32,1.003903212757095,1.0025955842750338,1.0116930451473378,1.0034231900485737,1.002322366208409,1.0110892359365284
search,random_n08_09,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,spectrum,natural,bitwise,coam,8,1.01092454992513,0.9981375959264429,1.0122405166183377,1.0109392353986884,0.9978855858854501,1.0125133881393082
search,random_n08_09,spectrum,natural,bitwise,coam,32,1.0029525330396571,0.9969702171765752,1.0059937395900265,1.002864964449946,0.9968613863683209,1.0061421101519588
search,random_n08_09,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_09,spectrum,natural,proposed,coam,8,0.9871156084095829,0.9541823325019934,1.0025031025011968,0.987131266632579,0.9536725002986057,1.0025020401211304
search,random_n08_09,spectrum,natural,proposed,coam,32,1.0010415397801185,0.9980116165447038,1.003286143235938,1.0009196972800996,0.9978569696411833,1.0031437340179863
