case,n,metric,method,steps,group,m,profile,kernel_us_per_step,repeat_q1_us,repeat_q3_us,context_ms,init_ms,kernel_ms,total_ms,input_conversion_ms,state_init_ms
random_n15_06,15,max,reference-proposed,8,random,15,high,93.058125,92.709125,93.300875,0.324944,5.298131,0.744465,6.36307,0.358369,4.939871
random_n15_06,15,max,reference,388,random,15,natural,4107.497471649484,4106.428729381443,4107.914471649485,0.329521,7.554313,1593.709019,1601.628531,0.360099,7.193615
random_n15_06,15,max,reference-proposed,388,random,15,natural,4.933737113402063,4.906095360824742,4.998268041237114,0.327353,5.50808,1.91429,7.76403,0.36523,5.142445
random_n15_06,15,min,reference,2,random,15,static,7759842.6125,7758278.2805,7796118.229,0.331141,7784.015096,15519.685225,23306.592964,0.363671,7783.656819
random_n15_06,15,min,reference-proposed,2,random,15,static,2532.0765,2529.7625,2532.08,0.334381,6.164971,5.064153,11.556736,0.363285,5.797633
random_n15_06,15,spectrum,reference,2,random,15,high,7729892.3875,7710783.522,7810711.555,0.328581,7728.794603,15459.784775,23188.898705,0.359898,7728.437649
random_n15_06,15,spectrum,reference-proposed,2,random,15,high,164154.8515,164080.401,164174.969,0.326009,2753.283312,328.309703,3081.766877,0.358705,2752.916418
random_n15_06,15,spectrum,reference,2,random,15,natural,7801441.9915,7791269.411,7801532.901,0.327215,7800.660512,15602.883983,23404.048989,0.359229,7800.301993
random_n15_06,15,spectrum,reference-proposed,2,random,15,natural,51861.3425,51830.4995,51926.875,0.332066,2751.289612,103.722685,2855.344363,0.363841,2750.925771
random_n15_07,15,max,reference,8,random,15,high,4112.054125,4108.3155,4121.92525,0.328533,7.531694,32.896433,40.787039,0.359163,7.17143
random_n15_07,15,max,reference-proposed,8,random,15,high,92.9465,91.224125,93.1425,0.324403,5.339827,0.743572,6.404383,0.359272,4.980555
random_n15_07,15,max,reference,388,random,15,natural,4103.1357680412375,4102.1690515463915,4103.6935,0.329332,7.481519,1592.016678,1599.905266,0.359341,7.122178
random_n15_07,15,max,reference-proposed,388,random,15,natural,5.938278350515464,5.914201030927835,5.972038659793814,0.323609,5.374624,2.304052,8.015384,0.360203,5.010912
random_n15_07,15,min,reference,2,random,15,static,7762211.937,7757019.8285,7790992.121,0.329494,7766.078094,15524.423874,23290.833878,0.359071,7765.712516
random_n15_07,15,min,reference-proposed,2,random,15,static,2521.2455,2517.512,2522.1635,0.32825,6.048843,5.042491,11.42702,0.359574,5.689269
random_n15_07,15,spectrum,reference,2,random,15,high,7748086.8915,7731546.8745,7754313.0195,0.335337,7746.743772,15496.173783,23243.257806,0.360235,7746.383535
random_n15_07,15,spectrum,reference-proposed,2,random,15,high,166272.769,165387.397,166384.4685,0.33266,2748.033506,332.545538,3081.126466,0.359388,2747.667926
random_n15_07,15,spectrum,reference,2,random,15,natural,7742417.589,7736466.914,7803696.391,0.333541,7763.906289,15484.835178,23249.070186,0.360189,7763.546348
random_n15_07,15,spectrum,reference-proposed,2,random,15,natural,64797.2185,64705.204,64988.318,0.336949,2761.563301,129.594437,2891.310815,0.359569,2761.203732
random_n15_08,15,max,reference,8,random,15,high,4113.45175,4108.649125,4114.156,0.325348,7.631901,32.907614,40.819131,0.359748,7.265801
random_n15_08,15,max,reference-proposed,8,random,15,high,91.34475,90.613875,91.704875,0.324824,5.336495,0.730758,6.38669,0.36009,4.977031
random_n15_08,15,max,reference,388,random,15,natural,4102.356345360825,4100.401801546392,4102.440788659794,0.327337,7.557615,1591.714262,1599.570721,0.359521,7.197973
random_n15_08,15,max,reference-proposed,388,random,15,natural,0.946340206185567,0.9268865979381443,1.0058298969072166,0.328386,5.390637,0.36718,6.098527,0.35908,5.031557
random_n15_08,15,min,reference,2,random,15,static,7754683.399,7751778.8865,7763659.763,0.333517,7751.583019,15509.366798,23269.010276,0.359082,7751.223271
random_n15_08,15,min,reference-proposed,2,random,15,static,2505.827,2503.632,2512.6735,0.328627,5.966812,5.011654,11.319088,0.359536,5.600873
random_n15_08,15,spectrum,reference,2,random,15,high,7743067.269,7728635.8645,7763056.5595,0.333861,7753.891876,15486.134538,23240.363296,0.361044,7753.524325
random_n15_08,15,spectrum,reference-proposed,2,random,15,high,164162.823,161063.9165,164608.777,0.333481,2748.767904,328.325646,3073.010979,0.359674,2748.40266
random_n15_08,15,spectrum,reference,2,random,15,natural,7752960.2685,7747779.2965,7758625.7415,0.33261,7754.767484,15505.920537,23261.025019,0.363614,7754.400957
random_n15_08,15,spectrum,reference-proposed,2,random,15,natural,21734.828,21634.094,21806.477,0.32935,2748.967038,43.469656,2792.945466,0.358058,2748.60898
random_n15_09,15,max,reference,8,random,15,high,4107.265375,4106.500625,4113.068125,0.329292,7.570444,32.858123,40.72464,0.360242,7.209811
random_n15_09,15,max,reference-proposed,8,random,15,high,91.499,91.430125,91.676625,0.326855,5.292561,0.731992,6.351408,0.360805,4.927387
random_n15_09,15,max,reference,388,random,15,natural,4101.574412371134,4101.544646907217,4101.743734536082,0.330484,7.682851,1591.410872,1599.226725,0.35938,7.274092
random_n15_09,15,max,reference-proposed,388,random,15,natural,18.528278350515464,18.34176030927835,18.643811855670105,0.327527,5.405791,7.188972,12.845383,0.358608,5.042993
random_n15_09,15,min,reference,2,random,15,static,7757542.6185,7750176.174,7774683.9875,0.327099,7763.079803,15515.085237,23278.491484,0.359896,7762.687356
random_n15_09,15,min,reference-proposed,2,random,15,static,2598.224,2591.994,2603.2605,0.334485,6.213329,5.196448,11.753522,0.361286,5.849337
random_n15_09,15,spectrum,reference,2,random,15,high,7762081.8445,7761495.31,7781603.978,0.328249,7757.684287,15524.163689,23280.993461,0.361094,7757.318706
random_n15_09,15,spectrum,reference-proposed,2,random,15,high,163695.505,163627.911,163713.9715,0.327595,2749.798498,327.39101,3077.514466,0.361576,2749.437217
random_n15_09,15,spectrum,reference,2,random,15,natural,7773406.0735,7771695.4885,7775825.7595,0.331051,7766.037581,15546.812147,23313.180945,0.362112,7765.676875
random_n15_09,15,spectrum,reference-proposed,2,random,15,natural,68930.3795,68748.352,68974.0445,0.328706,2766.286436,137.860759,2904.475901,0.359767,2765.926669
random_n16_00,16,max,reference,6,random,16,high,9017.049833333334,9016.651666666667,9028.629333333334,0.628616,16.495351,54.102299,71.223877,0.776666,15.600357
random_n16_00,16,max,reference-proposed,6,random,16,high,197.839,197.2535,199.5505,0.638641,11.718439,1.187034,13.537411,0.776038,10.942401
random_n16_00,16,max,reference,110,random,16,natural,9006.542363636363,9002.565609090909,9011.915527272728,0.640869,16.512094,990.71966,1008.006049,0.774108,15.737986
random_n16_00,16,max,reference-proposed,110,random,16,natural,5.002827272727273,4.8774727272727265,5.008009090909091,0.639625,11.813236,0.550311,12.98685,0.774409,11.036601
random_n16_00,16,min,reference,2,random,16,static,32184318.6995,31978523.548,32482183.4405,0.64575,32170.449809,64368.637399,96539.743379,0.776544,32169.677601
random_n16_00,16,min,reference-proposed,2,random,16,static,6089.9405,6089.2915,6091.15,0.638576,14.056152,12.179881,26.889687,0.776037,13.281554
random_n16_00,16,spectrum,reference,2,random,16,high,32123108.7505,32026249.659,32140396.8785,0.635262,32150.827614,64246.217501,96397.680377,0.774661,32150.051184
random_n16_00,16,spectrum,reference-proposed,2,random,16,high,662725.371,659952.681,663287.205,0.646602,10894.332309,1325.450742,12223.403863,0.77544,10893.562574
random_n16_00,16,spectrum,reference,2,random,16,natural,32017511.433,31975115.12,32123406.1105,0.647142,31999.95101,64035.022866,96035.599604,0.777101,31999.177778
random_n16_00,16,spectrum,reference-proposed,2,random,16,natural,78351.9175,78281.093,78501.57,0.637149,10893.379,156.703835,11049.890786,0.776268,10892.595357
random_n16_01,16,max,reference,6,random,16,high,9018.216833333334,9009.526333333333,9028.857,0.633378,16.37348,54.109301,71.156226,0.776143,15.604917
random_n16_01,16,max,reference-proposed,6,random,16,high,207.0745,206.14116666666666,207.2345,0.637305,11.622417,1.242447,13.512067,0.77525,10.850501
random_n16_01,16,max,reference,110,random,16,natural,9010.737827272727,9005.0386,9010.957472727272,0.64615,16.353546,991.181161,1008.319167,0.771355,15.583006
random_n16_01,16,max,reference-proposed,110,random,16,natural,2.594936363636364,2.5936272727272724,2.689572727272727,0.637381,11.775423,0.285443,12.725036,0.777389,11.006818
random_n16_01,16,min,reference,2,random,16,static,32050005.8315,31917951.7035,32065706.089,0.653823,32061.813847,64100.011663,96162.466967,0.773114,32061.041707
random_n16_01,16,min,reference-proposed,2,random,16,static,6043.0525,6021.654,6062.2795,0.646876,13.924804,12.086105,26.728812,0.77118,13.154626
random_n16_01,16,spectrum,reference,2,random,16,high,31968095.0105,31945765.6555,32016948.2065,0.645797,31980.244075,63936.190021,95908.805939,0.78118,31979.462876
random_n16_01,16,spectrum,reference-proposed,2,random,16,high,660090.238,659612.2045,660266.4585,0.643763,10826.712671,1320.180476,12146.568118,0.776254,10825.939285
random_n16_01,16,spectrum,reference,2,random,16,natural,31949641.3835,31941047.2435,32419125.4125,0.645505,31966.542822,63899.282767,95849.272757,0.772545,31965.770277
random_n16_01,16,spectrum,reference-proposed,2,random,16,natural,65821.16,65738.1435,65892.301,0.64138,10867.248818,131.64232,10999.659296,0.776417,10866.4706
random_n16_02,16,max,reference,6,random,16,high,9005.135333333334,9002.6095,9012.125,0.639003,16.455419,54.030812,71.125234,0.768034,15.689611
random_n16_02,16,max,reference-proposed,6,random,16,high,161.47483333333335,161.107,161.97416666666666,0.632912,11.653488,0.968849,13.258245,0.771521,10.885464
random_n16_02,16,max,reference,110,random,16,natural,9008.765345454545,9008.008418181818,9011.4184,0.648177,16.557216,990.964188,1008.088815,0.774469,15.782747
random_n16_02,16,max,reference-proposed,110,random,16,natural,7.1803,6.9659818181818185,7.2555272727272735,0.644849,11.696391,0.789833,13.128996,0.774535,10.917661
random_n16_02,16,min,reference,2,random,16,static,31943598.787,31916260.292,32140057.269,0.654391,32022.239021,63887.197574,95896.216432,0.77802,32021.458488
random_n16_02,16,min,reference-proposed,2,random,16,static,6158.4205,6151.8735,6161.607,0.645873,14.208691,12.316841,27.152568,0.775992,13.434394
random_n16_02,16,spectrum,reference,2,random,16,high,32088887.8555,32065012.605,32142529.954,0.640102,32092.308548,64177.775711,96256.991092,0.776375,32091.534623
random_n16_02,16,spectrum,reference-proposed,2,random,16,high,654932.542,654460.73,655075.856,0.638693,10839.863195,1309.865084,12150.654915,0.774798,10839.015036
random_n16_02,16,spectrum,reference,2,random,16,natural,32108188.161,31991760.191,32432698.9095,0.653961,32100.055833,64216.376322,96317.057099,0.778625,32099.283148
random_n16_02,16,spectrum,reference-proposed,2,random,16,natural,68783.5305,68493.2605,68817.5905,0.643544,10895.193978,137.567061,11033.944507,0.776971,10894.417007
random_n16_03,16,max,reference,6,random,16,high,9029.6615,9014.975166666665,9048.019166666667,0.636144,16.433639,54.177969,71.468637,0.772113,15.663748
random_n16_03,16,max,reference-proposed,6,random,16,high,199.87633333333335,198.9995,199.89666666666665,0.640173,11.770973,1.199258,13.611515,0.777098,10.992276
random_n16_03,16,max,reference,110,random,16,natural,9004.898427272728,9004.821927272727,9008.68230909091,0.635062,16.726832,990.538827,1008.020444,0.772849,15.951442
random_n16_03,16,max,reference-proposed,110,random,16,natural,9.569454545454546,9.518609090909091,10.25250909090909,0.645737,11.88447,1.05264,13.591586,0.776146,11.106974
random_n16_03,16,min,reference,2,random,16,static,31926501.8655,31901683.025,31963908.678,0.654975,31958.710693,63853.003731,95812.372805,0.779572,31957.931523
random_n16_03,16,min,reference-proposed,2,random,16,static,5537.2065,5532.817,5544.508,0.646166,13.461146,11.074413,25.186569,0.773209,12.683388
random_n16_03,16,spectrum,reference,2,random,16,high,31988284.7725,31940929.0765,32207833.1585,0.64481,32004.045174,63976.569545,95981.267472,0.777989,32003.265701
random_n16_03,16,spectrum,reference-proposed,2,random,16,high,655486.672,655058.5485,655628.7625,0.640782,10900.887112,1310.973344,12208.983399,0.775233,10900.118093
random_n16_03,16,spectrum,reference,2,random,16,natural,32114199.077,32111014.1985,32213759.4075,0.64536,32067.30622,64228.398154,96312.77057,0.775632,32066.530588
random_n16_03,16,spectrum,reference-proposed,2,random,16,natural,96484.07,96093.3415,96930.7875,0.640688,10878.459874,192.96814,11072.074535,0.77676,10877.678542
random_n16_04,16,max,reference,6,random,16,high,9013.814166666665,9003.868,9031.371,0.641502,16.537437,54.082885,71.397419,0.775911,15.761798
random_n16_04,16,max,reference-proposed,6,random,16,high,189.85066666666665,188.56683333333334,191.05633333333336,0.65259,11.987644,1.139104,13.785335,0.773414,11.208745
random_n16_04,16,max,reference,110,random,16,natural,8998.485590909091,8996.419354545455,8998.59300909091,0.63895,16.48338,989.833415,1007.006915,0.774891,15.671495
random_n16_04,16,max,reference-proposed,110,random,16,natural,9.342681818181818,9.308681818181817,9.382381818181818,0.64317,11.884193,1.027695,13.549507,0.773129,11.108692
random_n16_04,16,min,reference,2,random,16,static,32033371.494,31911576.387,32176620.7005,0.641243,31996.377083,64066.742988,96063.761314,0.780719,31995.600551
random_n16_04,16,min,reference-proposed,2,random,16,static,5921.682,5921.024,5924.775,0.643494,14.014905,11.843364,26.502164,0.77321,13.241695
random_n16_04,16,spectrum,reference,2,random,16,high,31915787.5,31911565.4785,32059704.5985,0.645376,31917.378949,63831.575,95747.85577,0.779439,31916.59772
random_n16_04,16,spectrum,reference-proposed,2,random,16,high,660194.206,660103.7255,661790.571,0.646328,10841.183106,1320.388412,12167.857606,0.777859,10840.405247
random_n16_04,16,spectrum,reference,2,random,16,natural,32114393.6,32050533.2045,32119108.2555,0.638353,32107.602654,64228.7872,96346.469441,0.777178,32106.827618
random_n16_04,16,spectrum,reference-proposed,2,random,16,natural,130576.3945,130471.072,130656.839,0.644112,10893.560733,261.152789,11155.350131,0.776,10892.784733
random_n16_05,16,max,reference,6,random,16,high,9021.009333333333,9019.085166666666,9030.684833333335,0.65702,16.509246,54.126056,71.375126,0.777888,15.729103
random_n16_05,16,max,reference-proposed,6,random,16,high,209.60416666666666,207.03366666666665,212.22733333333335,0.645878,11.846215,1.257625,13.778674,0.77348,11.074372
random_n16_05,16,max,reference,110,random,16,natural,9005.774554545455,9005.152281818182,9005.923236363637,0.644628,16.375106,990.635201,1007.677177,0.779414,15.595692
random_n16_05,16,max,reference-proposed,110,random,16,natural,1.7805272727272727,1.7738181818181817,1.7933363636363635,0.643466,11.678485,0.195858,12.543413,0.768339,10.912075
random_n16_05,16,min,reference,2,random,16,static,32046765.858,31923741.7125,32061128.8005,0.64603,31978.215997,64093.531716,96101.128279,0.773113,31977.44605
random_n16_05,16,min,reference-proposed,2,random,16,static,5844.5175,5839.7505,5855.1755,0.644502,13.790935,11.689035,26.131587,0.773687,13.018269
random_n16_05,16,spectrum,reference,2,random,16,high,32082804.032,31949521.894,32107594.2115,0.649942,32074.91141,64165.608064,96256.147359,0.777865,32074.133505
random_n16_05,16,spectrum,reference-proposed,2,random,16,high,652971.8095,652961.9755,653371.397,0.640605,10860.638465,1305.943619,12167.22379,0.778473,10859.859992
random_n16_05,16,spectrum,reference,2,random,16,natural,31903778.414,31894641.7375,31918021.9965,0.637926,31912.700874,63807.556828,95702.63848,0.776961,31911.922928
random_n16_05,16,spectrum,reference-proposed,2,random,16,natural,40332.7425,40137.5545,40341.181,0.639156,10896.149311,80.665485,10977.014598,0.778902,10895.373222
random_n16_06,16,max,reference,6,random,16,high,9037.219333333334,9030.908,9055.718333333334,0.632754,16.431571,54.223316,71.226148,0.777436,15.654135
random_n16_06,16,max,reference-proposed,6,random,16,high,209.179,209.022,209.4575,0.644009,11.786342,1.255074,13.687096,0.77513,11.017431
random_n16_06,16,max,reference,110,random,16,natural,9005.210372727273,9000.014581818183,9007.045127272728,0.639774,16.422864,990.573141,1007.482128,0.776214,15.64665
random_n16_06,16,max,reference-proposed,110,random,16,natural,2.1716363636363636,2.1549,2.289,0.642078,11.850761,0.23888,12.732162,0.774673,11.079003
random_n16_06,16,min,reference,2,random,16,static,32183146.865,32133713.0585,32458402.3465,0.645978,32174.533013,64366.29373,96541.477881,0.771662,32173.763117
random_n16_06,16,min,reference-proposed,2,random,16,static,5838.6795,5829.3655,5843.2615,0.646594,13.875035,11.677359,26.148192,0.776555,13.097741
